Note: The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ,,,,,,,,,,,,,,,,,,,,,,,,,
customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,,,,,,,,,,,,,
722,Stewart,Brosoli,Male,69,1956-03-17,Marketing Manager,IT,Mass Customer,N,"__ï¾(,_,*)",No,5,,,,,,,,,,,,,
3846,Nariko,McClymont,Female,57,1956-03-12,Geologist III,Manufacturing,Mass Customer,N,"""'",No,15,,,,,,,,,,,,,
2228,Rosita,Soppeth,Female,12,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,9,,,,,,,,,,,,,
2818,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,n/a,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,7,,,,,,,,,,,,,
3599,Lane,Maguire,Male,11,1956-02-27,Physical Therapy Assistant,n/a,High Net Worth,N,1.00E+02,Yes,6,,,,,,,,,,,,,
277,Jehanna,Alvarado,Female,69,1956-02-19,VP Product Management,n/a,High Net Worth,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,15,,,,,,,,,,,,,
3291,Cindy,Eakin,Female,33,1956-01-21,Staff Accountant II,Manufacturing,Mass Customer,N,<img src=x onerror=alert('hi') />,No,13,,,,,,,,,,,,,
3185,Duky,Crichley,Male,25,1956-01-18,Senior Financial Analyst,Financial Services,Mass Customer,N,-$1.00,No,10,,,,,,,,,,,,,
3748,Maurise,Beal,Male,82,1956-01-10,Staff Scientist,n/a,Affluent Customer,N,åè£½æ¼¢èª,Yes,18,,,,,,,,,,,,,
471,Libby,Wardesworth,Female,82,1956-01-01,GIS Technical Architect,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,14,,,,,,,,,,,,,
1452,Zachery,Hamber,Male,99,1955-12-31,Safety Technician III,Retail,Mass Customer,N,",./;'[]\-=",No,20,,,,,,,,,,,,,
486,Prudi,Edon,Female,0,1955-12-30,Technical Writer,Manufacturing,Affluent Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,15,,,,,,,,,,,,,
3899,Rex,Gittings,Male,23,1955-12-28,Research Associate,Health,Affluent Customer,N,1,Yes,6,,,,,,,,,,,,,
767,Gustav,Kos,Male,70,1955-12-16,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,$1.00,No,11,,,,,,,,,,,,,
2193,Roldan,Carrington,Male,66,1955-12-16,Developer III,n/a,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,6,,,,,,,,,,,,,
2052,Ganny,Sealeaf,Male,5,1955-11-30,,Retail,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,8,,,,,,,,,,,,,
1201,Stephani,Mellhuish,Female,42,1955-11-28,,Manufacturing,Mass Customer,N,00ËÆ$-,No,10,,,,,,,,,,,,,
3330,Tina,Pristnor,Female,70,1955-11-06,,Health,Mass Customer,N,nil,Yes,18,,,,,,,,,,,,,
38,Cordi,Merman,Female,37,1955-10-29,Senior Cost Accountant,Financial Services,Affluent Customer,N,"''''""",No,20,,,,,,,,,,,,,
2254,Ann,Beek,Female,36,1955-10-21,Programmer Analyst II,Health,Affluent Customer,N,ğµ ğ ğ ğ,No,18,,,,,,,,,,,,,
2867,Lem,Meegan,Male,53,1955-10-19,Sales Associate,n/a,High Net Worth,N,â,No,12,,,,,,,,,,,,,
1077,Sheba,Este,Female,8,1955-10-11,,Telecommunications,Mass Customer,N,"''''""",Yes,18,,,,,,,,,,,,,
2408,Celestia,,Female,38,1955-10-10,VP Marketing,Health,Mass Customer,N,1,No,16,,,,,,,,,,,,,
3017,Jason,De Lorenzo,Male,88,1955-10-05,Operator,Financial Services,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,7,,,,,,,,,,,,,
3129,Leola,Mandrier,Female,44,1955-09-25,Analog Circuit Design manager,Property,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,11,,,,,,,,,,,,,
1800,Dianemarie,Hatherall,Female,30,1955-09-23,Executive Secretary,Argiculture,High Net Worth,N,00ËÆ$-,No,11,,,,,,,,,,,,,
2747,Anna-diane,Crumpe,Female,5,1955-09-23,Software Test Engineer III,n/a,Affluent Customer,N,!@#$%^&*(),No,11,,,,,,,,,,,,,
2908,Tiffy,Feenan,Female,42,1955-09-21,Social Worker,Health,Affluent Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,11,,,,,,,,,,,,,
3568,Berthe,Griniov,Female,13,1955-09-15,Nurse,Retail,Affluent Customer,N,1'; DROP TABLE users--,No,5,,,,,,,,,,,,,
3809,Angelita,Itzcovichch,Female,44,1955-09-08,VP Quality Control,Manufacturing,Affluent Customer,N,NULL,No,11,,,,,,,,,,,,,
1745,Leigha,Clawson,Female,37,1955-08-23,Chief Design Engineer,Financial Services,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,6,,,,,,,,,,,,,
1616,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,19,,,,,,,,,,,,,
1675,Luke,Wombwell,Male,76,1955-08-14,Engineer I,Manufacturing,Affluent Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,14,,,,,,,,,,,,,
275,Dud,,Male,7,1955-07-27,VP Sales,Health,High Net Worth,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,No,13,,,,,,,,,,,,,
2485,Ringo,Parkyn,Male,93,1955-07-27,Help Desk Technician,n/a,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,12,,,,,,,,,,,,,
1046,Shir,Clevely,Female,0,1955-07-23,Budget/Accounting Analyst II,n/a,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,11,,,,,,,,,,,,,
2226,Hedvig,Flatt,Female,10,1955-07-22,Biostatistician II,Entertainment,Mass Customer,N,,No,11,,,,,,,,,,,,,
1319,Trevor,St. Paul,Male,20,1955-07-18,,Entertainment,Mass Customer,N,â©testâ©,Yes,12,,,,,,,,,,,,,
2913,Padraic,Bonnar,Male,44,1955-07-11,VP Quality Control,IT,Affluent Customer,N,â°â´âµâââ,Yes,14,,,,,,,,,,,,,
968,Wayne,Woodfin,Male,96,1955-06-16,Accountant IV,IT,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,16,,,,,,,,,,,,,
166,Elston,Oleszczak,Male,54,1955-06-12,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,â¢,No,6,,,,,,,,,,,,,
3845,Bonnie,Goracci,Female,72,1955-06-07,Legal Assistant,Manufacturing,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,5,,,,,,,,,,,,,
1836,Rochella,Harce,Female,54,1955-06-05,Research Nurse,Health,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,13,,,,,,,,,,,,,
415,Conchita,Jeans,Female,20,1955-05-31,Senior Financial Analyst,Financial Services,Affluent Customer,N,â£,Yes,18,,,,,,,,,,,,,
2758,Fabien,Whittlesea,Male,17,1955-05-24,,Manufacturing,Affluent Customer,N,-0.5,No,19,,,,,,,,,,,,,
1012,Anna-diane,Preddle,Female,20,1955-05-20,Software Test Engineer III,n/a,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,11,,,,,,,,,,,,,
794,Scott,Ommundsen,Male,99,1955-05-12,Compensation Analyst,Financial Services,Affluent Customer,N,-1.00E+02,Yes,16,,,,,,,,,,,,,
3166,Bronson,Plowman,Male,96,1955-05-11,Social Worker,Health,Mass Customer,N,<img src=x onerror=alert('hi') />,No,20,,,,,,,,,,,,,
554,Esmaria,Dobbison,Female,33,1955-05-06,Graphic Designer,Health,Mass Customer,N,âââ,Yes,7,,,,,,,,,,,,,
512,Sigfried,Semken,Male,76,1955-04-15,VP Accounting,Financial Services,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,6,,,,,,,,,,,,,
1015,Toiboid,Sorrel,Male,7,1955-04-01,Web Developer I,Health,Mass Customer,N,,No,17,,,,,,,,,,,,,
3709,Lilly,Roubay,Female,31,1955-03-31,GIS Technical Architect,Health,Mass Customer,N,â©testâ©,No,8,,,,,,,,,,,,,
2764,Callie,Coltart,Female,12,1955-03-29,,Financial Services,Mass Customer,N,â¦testâ§,Yes,20,,,,,,,,,,,,,
1807,Pollyanna,Serjeantson,Female,45,1955-03-15,Help Desk Operator,n/a,High Net Worth,N,1.00E+02,Yes,16,,,,,,,,,,,,,
1143,Goraud,Boissieux,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,N,ğ,Yes,6,,,,,,,,,,,,,
3507,Christoph,Greatreax,Male,70,1955-03-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,5,,,,,,,,,,,,,
91,Dylan,Meaker,Male,69,1955-02-24,Senior Financial Analyst,Financial Services,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,Yes,17,,,,,,,,,,,,,
3004,Waylon,Hammant,Male,82,1955-02-20,Research Assistant II,Health,Mass Customer,N,1,Yes,16,,,,,,,,,,,,,
1667,Jaime,Simonnin,Male,67,1955-02-18,Geological Engineer,Manufacturing,High Net Worth,N,â¡,No,18,,,,,,,,,,,,,
13,Gabriele,Norcross,Male,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,-1.00E+02,Yes,8,,,,,,,,,,,,,
1610,Valaree,Chisolm,Female,75,1955-02-10,Structural Engineer,n/a,High Net Worth,N,â¦testâ§,Yes,9,,,,,,,,,,,,,
3668,Katlin,Ragsdale,Female,79,1955-02-09,Desktop Support Technician,Property,Mass Customer,N,â¢,Yes,6,,,,,,,,,,,,,
393,Cesaro,Isbell,Male,35,1955-02-08,Associate Professor,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,9,,,,,,,,,,,,,
3652,Aldrich,Camble,Male,20,1955-02-06,Nurse,Health,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,17,,,,,,,,,,,,,
2506,Arlana,Ferrick,Female,97,1955-01-20,,Health,Affluent Customer,N,NIL,No,9,,,,,,,,,,,,,
2950,Kristos,Anthony,Male,19,1955-01-11,Software Engineer I,Financial Services,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,10,,,,,,,,,,,,,
3380,Abe,Ealam,Male,41,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,Yes,14,,,,,,,,,,,,,
1978,Marge,Skerm,Female,53,1955-01-06,Dental Hygienist,Health,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,16,,,,,,,,,,,,,
1352,Jerald,Lesly,Male,53,1954-12-28,Electrical Engineer,Manufacturing,High Net Worth,N,åè£½æ¼¢èª,No,18,,,,,,,,,,,,,
1541,Dynah,Grimes,Female,7,1954-12-28,Structural Engineer,Argiculture,Mass Customer,N,NIL,Yes,13,,,,,,,,,,,,,
597,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ,No,6,,,,,,,,,,,,,
2114,Erick,Caveill,Male,78,1954-11-29,Safety Technician III,Argiculture,High Net Worth,N,é¨è½æ ¼,No,19,,,,,,,,,,,,,
2361,Jeannette,Cerman,Female,55,1954-11-28,Help Desk Operator,n/a,High Net Worth,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,Yes,20,,,,,,,,,,,,,
1878,Pen,Hedgecock,Male,6,1954-11-06,Account Coordinator,Health,Affluent Customer,N,â«testâ«,No,10,,,,,,,,,,,,,
2713,Hadlee,Mackro,Male,55,1954-11-03,Statistician II,Retail,Affluent Customer,N,"'""''''""",Yes,5,,,,,,,,,,,,,
3830,Jareb,Filippucci,Male,92,1954-10-31,Sales Representative,Retail,High Net Worth,N,ğ©ğ½,No,8,,,,,,,,,,,,,
236,Tybalt,Gillingwater,Male,79,1954-10-30,Research Nurse,Health,Affluent Customer,N,â©testâ©,No,14,,,,,,,,,,,,,
2815,Emery,Carlett,Male,50,1954-10-30,,Health,Mass Customer,N,-1.00E+02,No,19,,,,,,,,,,,,,
2772,Reynolds,Vreede,Male,15,1954-10-25,Quality Engineer,Property,Affluent Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,13,,,,,,,,,,,,,
2677,Zollie,Exell,Male,34,1954-10-08,,Financial Services,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,10,,,,,,,,,,,,,
1739,Burnaby,Stiffkins,Male,20,1954-10-06,Software Consultant,Entertainment,Mass Customer,N,1,No,7,,,,,,,,,,,,,
3603,Cale,Yaneev,Male,90,1954-09-27,Sales Representative,Retail,Mass Customer,N,1-Feb,Yes,14,,,,,,,,,,,,,
3372,Orazio,Wissby,Male,62,1954-09-25,,Telecommunications,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,15,,,,,,,,,,,,,
2573,Tera,Van Weedenburg,Female,72,1954-09-23,Software Engineer I,n/a,Mass Customer,N,â¡,No,10,,,,,,,,,,,,,
269,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,9,,,,,,,,,,,,,
3558,Torey,Sarney,Male,16,1954-09-05,,n/a,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,7,,,,,,,,,,,,,
3926,Allistir,Heckney,Male,24,1954-09-04,Account Executive,Manufacturing,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,18,,,,,,,,,,,,,
3540,Ali,Naris,Male,49,1954-08-27,,n/a,Mass Customer,N,1,Yes,7,,,,,,,,,,,,,
691,Carver,Carwardine,Male,29,1954-08-25,,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,5,,,,,,,,,,,,,
674,Dalila,Rosel,Female,61,1954-08-22,Developer II,n/a,Mass Customer,N,â©testâ©,No,5,,,,,,,,,,,,,
2518,Krystalle,Ives,Female,53,1954-08-22,Recruiting Manager,n/a,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,19,,,,,,,,,,,,,
3963,Ardelle,Dasent,Female,10,1954-08-22,Software Test Engineer II,n/a,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,No,13,,,,,,,,,,,,,
534,Madel,Palffrey,Female,2,1954-08-16,Systems Administrator I,n/a,Mass Customer,N,,No,12,,,,,,,,,,,,,
2421,Marilee,Garbott,Female,54,1954-08-16,Research Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,13,,,,,,,,,,,,,
206,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,n/a,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,14,,,,,,,,,,,,,
686,Hallie,Le feaver,Female,60,1954-07-17,GIS Technical Architect,Argiculture,High Net Worth,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,5,,,,,,,,,,,,,
371,Pernell,Favelle,Male,7,1954-07-06,Systems Administrator III,Financial Services,Mass Customer,N,âââ,No,7,,,,,,,,,,,,,
1710,Matilde,MacKeeg,Female,49,1954-06-30,Health Coach IV,Health,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,17,,,,,,,,,,,,,
2050,Opal,Costa,Female,22,1954-06-26,Business Systems Development Analyst,n/a,Mass Customer,N,åè£½æ¼¢èª,Yes,5,,,,,,,,,,,,,
141,Townsend,Trobe,Male,67,1954-06-25,Teacher,Financial Services,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,10,,,,,,,,,,,,,
230,Maegan,Scyone,Female,74,1954-06-24,Internal Auditor,Property,High Net Worth,N,â©testâ©,No,11,,,,,,,,,,,,,
3597,Giorgi,,Male,71,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,',Yes,16,,,,,,,,,,,,,
3911,Valeda,Ezele,Female,81,1954-05-25,Recruiting Manager,n/a,Mass Customer,N,$1.00,No,5,,,,,,,,,,,,,
2529,Ben,Laidler,Male,81,1954-05-11,Quality Engineer,Manufacturing,High Net Worth,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,Yes,10,,,,,,,,,,,,,
220,Jeniffer,Apark,Female,79,1954-05-10,Electrical Engineer,Manufacturing,High Net Worth,N,-0.5,No,9,,,,,,,,,,,,,
1949,Onida,Cockshot,Female,9,1954-05-10,Legal Assistant,Manufacturing,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,7,,,,,,,,,,,,,
2208,Lavena,Embling,Female,59,1954-05-07,,n/a,Mass Customer,N,,No,9,,,,,,,,,,,,,
2599,Pauly,Eilles,Female,9,1954-05-03,VP Marketing,Manufacturing,Mass Customer,N,á ,No,5,,,,,,,,,,,,,
11,Uriah,Bisatt,Male,99,1954-04-30,,Property,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,9,,,,,,,,,,,,,
2610,Arliene,Bartolijn,Female,41,1954-04-30,Account Coordinator,IT,Mass Customer,N,ï¼ï¼ï¼,No,10,,,,,,,,,,,,,
3592,Pall,MacCart,Male,72,1954-04-27,Junior Executive,n/a,Mass Customer,N,á ,No,12,,,,,,,,,,,,,
53,Agnella,Gocke,Female,22,1954-04-18,Software Test Engineer II,Financial Services,Mass Customer,N,1.00E+00,No,16,,,,,,,,,,,,,
1815,Bab,Bingall,Female,23,1954-03-26,Software Test Engineer I,Argiculture,Mass Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,19,,,,,,,,,,,,,
846,Alvan,Rebichon,Male,60,1954-03-25,Geologist I,Manufacturing,Affluent Customer,N,nil,No,17,,,,,,,,,,,,,
984,Luciano,Weddup,Male,89,1954-03-25,Programmer I,Manufacturing,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,16,,,,,,,,,,,,,
2178,Veriee,Colthard,Female,20,1954-03-18,Mechanical Systems Engineer,Retail,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,12,,,,,,,,,,,,,
2486,Alaine,Halbord,Female,77,1954-03-09,Structural Engineer,Manufacturing,Mass Customer,N,nil,Yes,5,,,,,,,,,,,,,
3455,Coop,Skey,Male,29,1954-02-25,Administrative Officer,n/a,Mass Customer,N,,Yes,11,,,,,,,,,,,,,
3393,Henrietta,Olexa,Female,23,1954-02-21,Technical Writer,Retail,Mass Customer,N,testâ testâ«,Yes,7,,,,,,,,,,,,,
3648,Tracie,Bartolomeoni,Female,82,1954-02-21,Paralegal,Financial Services,Mass Customer,N,1,No,5,,,,,,,,,,,,,
3100,Peggy,Wrankling,Female,19,1954-02-09,Recruiter,n/a,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,No,7,,,,,,,,,,,,,
2283,Gaspar,Janaway,Male,44,1954-02-08,Software Consultant,n/a,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,16,,,,,,,,,,,,,
3806,Ado,Gailor,Male,1,1954-02-08,,Property,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,7,,,,,,,,,,,,,
187,Pincas,Ather,Male,97,1954-01-28,Structural Engineer,n/a,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,11,,,,,,,,,,,,,
3370,Brant,Follis,Male,8,1954-01-22,Data Coordiator,n/a,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,5,,,,,,,,,,,,,
3,Arlin,Dearle,Male,61,1954-01-20,Recruiting Manager,Property,Mass Customer,N,1-Feb,Yes,15,,,,,,,,,,,,,
255,Keeley,Kruger,Female,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,N,âââ,No,5,,,,,,,,,,,,,
366,Constance,Ucchino,Female,7,1954-01-08,Librarian,Entertainment,High Net Worth,N,â©testâ©,No,19,,,,,,,,,,,,,
467,Welbie,Rockliffe,Male,51,1954-01-02,Human Resources Assistant I,Property,Affluent Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,15,,,,,,,,,,,,,
719,Pattin,Weathey,Male,2,1953-12-30,Administrative Officer,Retail,Mass Customer,N,-1.00E+02,No,14,,,,,,,,,,,,,
2482,Regan,Siemens,Male,95,1953-12-10,Pharmacist,Health,Mass Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,10,,,,,,,,,,,,,
3625,Cammie,Rubinfeld,Female,24,1953-11-30,VP Marketing,Manufacturing,High Net Worth,N,-1,Yes,18,,,,,,,,,,,,,
2959,Max,Gonthier,Female,1,1953-11-23,Registered Nurse,Health,Mass Customer,N,",./;'[]\-=",Yes,11,,,,,,,,,,,,,
425,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,á,Yes,20,,,,,,,,,,,,,
2495,Gwenore,Suero,Female,89,1953-11-12,Assistant Professor,IT,Affluent Customer,N,<img src=x onerror=alert('hi') />,No,17,,,,,,,,,,,,,
3259,Rabi,,Male,74,1953-11-04,Quality Control Specialist,n/a,High Net Worth,N,,No,10,,,,,,,,,,,,,
2746,Carmelia,Egle of Germany,Female,97,1953-10-25,Actuary,Financial Services,High Net Worth,N,",./;'[]\-=",Yes,7,,,,,,,,,,,,,
3103,Shaylah,Hatchell,Female,5,1953-10-21,Safety Technician II,Retail,Mass Customer,N,1.00E+96,No,20,,,,,,,,,,,,,
1,Laraine,Medendorp,F,93,1953-10-12,Executive Secretary,Health,Mass Customer,N,"""'",Yes,11,,,,,,,,,,,,,
